budget,repeat,method,scope,evaluation_rows,rmse,mae,r2,spearman,selected_alpha,selected_correction_weight,mean_absolute_correction,active_training_rows,inner_hurdle_fallback_folds,training_scaffolds,insufficient_scaffold_abstention,target_only_rmse,relative_rmse_gain
60,277,scalar_optical_residual,dynamic_hard_ood_40pct,205,0.7057904349201417,0.35162524754967295,-0.043323143110674645,0.10234169446030547,1.0,0.25,0.017386894814842017,32,0,33,False,0.7017639871601914,-0.005737609557657734
60,277,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,205,0.7010570398238936,0.3419946275071149,-0.02937594158364365,0.14386249800383005,10.0,0.1,0.015362373993755334,32,0,33,False,0.7017639871601914,0.0010073861714657375
60,277,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,205,0.6990909964108656,0.34424457275254156,-0.023610476274008807,0.1264545779331712,1000.0,0.5,0.016078899502778007,32,0,33,False,0.7017639871601914,0.003808959704732821
60,277,state_blind_pretrained_residual,dynamic_hard_ood_40pct,205,0.6996269305935415,0.34589612956043525,-0.025180509716991706,0.13395530330483008,1000.0,0.25,0.010970566268233187,32,0,33,False,0.7017639871601914,0.0030452639430784
60,277,target_only_direct_regression,dynamic_hard_ood_40pct,205,0.7016698085672951,0.3515284405987276,-0.0311762089878318,0.15404838512986957,,,,32,0,33,False,0.7017639871601914,0.0001342026587562548
60,277,scalar_optical_residual,full_scaffold_separated_evaluation,512,0.6128812363718042,0.33646687864608726,0.054086275100541314,0.3311167111019284,1.0,0.25,0.017386894814842017,32,0,33,False,0.6134626089366332,0.0009476903015110778
60,277,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,512,0.6113136980403734,0.32846626508011134,0.058918727933044424,0.3443839121313133,10.0,0.1,0.015362373993755334,32,0,33,False,0.6134626089366332,0.003502920740327894
60,277,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,512,0.6101959408049028,0.33153122486902664,0.06235702395074394,0.34060417764399836,1000.0,0.5,0.016078899502778007,32,0,33,False,0.6134626089366332,0.005324966972954994
60,277,state_blind_pretrained_residual,full_scaffold_separated_evaluation,512,0.6113981545446868,0.332468692082518,0.05865867838693406,0.3428371950955076,1000.0,0.25,0.010970566268233187,32,0,33,False,0.6134626089366332,0.0033652489359129022
60,277,target_only_direct_regression,full_scaffold_separated_evaluation,512,0.6145970895851599,0.33281651325433426,0.04878240546633783,0.3350273190899273,,,,32,0,33,False,0.6134626089366332,-0.0018493069210741583
60,278,scalar_optical_residual,dynamic_hard_ood_40pct,204,0.493932572479543,0.2955124117374977,-0.06321875890723594,0.2464519800174487,1000.0,0.5,0.04193573238508004,25,0,37,False,0.4907718152099752,-0.006440380583419304
60,278,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,204,0.4907718152099752,0.2747587605942506,-0.04965486714437106,0.2165208974301458,0.1,0.0,0.0,25,0,37,False,0.4907718152099752,0.0
60,278,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,204,0.4907718152099752,0.2747587605942506,-0.04965486714437106,0.2165208974301458,0.1,0.0,0.0,25,0,37,False,0.4907718152099752,0.0
60,278,state_blind_pretrained_residual,dynamic_hard_ood_40pct,204,0.4907718152099752,0.2747587605942506,-0.04965486714437106,0.2165208974301458,0.1,0.0,0.0,25,0,37,False,0.4907718152099752,0.0
60,278,target_only_direct_regression,dynamic_hard_ood_40pct,204,0.4691290059212479,0.25051996115282293,0.04088238155301793,0.2354735016803212,,,,25,0,37,False,0.4907718152099752,0.04409953591052798
60,278,scalar_optical_residual,full_scaffold_separated_evaluation,509,0.5559787015351938,0.36665294091962497,0.012869142596029115,0.3830584697010911,1000.0,0.5,0.04193573238508004,25,0,37,False,0.5490316795203162,-0.012653226168929218
60,278,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,509,0.5490316795203162,0.34209213823661877,0.037383665829455515,0.3645824018076518,0.1,0.0,0.0,25,0,37,False,0.5490316795203162,0.0
60,278,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,509,0.5490316795203162,0.34209213823661877,0.037383665829455515,0.3645824018076518,0.1,0.0,0.0,25,0,37,False,0.5490316795203162,0.0
60,278,state_blind_pretrained_residual,full_scaffold_separated_evaluation,509,0.5490316795203162,0.34209213823661877,0.037383665829455515,0.3645824018076518,0.1,0.0,0.0,25,0,37,False,0.5490316795203162,0.0
60,278,target_only_direct_regression,full_scaffold_separated_evaluation,509,0.5301594266788081,0.31110123336214235,0.10242366426766136,0.40751406687451197,,,,25,0,37,False,0.5490316795203162,0.03437370473411766
60,279,scalar_optical_residual,dynamic_hard_ood_40pct,142,0.7698712711341947,0.3681209764359607,-0.045016268987680075,0.05161789412522456,0.1,0.25,0.044797033223567366,25,0,6,False,0.7575827860069568,-0.016220649880401398
60,279,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,142,0.7392422243028658,0.39736543562766585,0.036480841174922674,0.2782153258473484,100.0,0.5,0.11030121237104036,25,0,6,False,0.7575827860069568,0.024209316846756628
60,279,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,142,0.744697193216215,0.3847811709147153,0.022208498136988775,0.2007561519706985,10.0,0.5,0.096797724654134,25,0,6,False,0.7575827860069568,0.017008824683911884
60,279,state_blind_pretrained_residual,dynamic_hard_ood_40pct,142,0.7584834175868713,0.3989647416239365,-0.014329380765579103,0.1491356144509234,0.1,0.25,0.08409817996023622,25,0,6,False,0.7575827860069568,-0.0011888226561502415
60,279,target_only_direct_regression,dynamic_hard_ood_40pct,142,0.7857541519383295,0.33349659884587063,-0.08857960532619114,0.22718158721870546,,,,25,0,6,False,0.7575827860069568,-0.03718585803652884
60,279,scalar_optical_residual,full_scaffold_separated_evaluation,353,0.6530158432231102,0.34312838302324583,0.0041054229355746985,0.22923299366013125,0.1,0.25,0.044797033223567366,25,0,6,False,0.6483149437880293,-0.007250950298344326
60,279,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,353,0.6302425264755827,0.3678362513123981,0.07235599933728964,0.36868566058256425,100.0,0.5,0.11030121237104036,25,0,6,False,0.6483149437880293,0.027875984481942742
60,279,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,353,0.6403134505661611,0.36570280292945045,0.04247266475005196,0.33546892570528447,10.0,0.5,0.096797724654134,25,0,6,False,0.6483149437880293,0.012341984861734748
60,279,state_blind_pretrained_residual,full_scaffold_separated_evaluation,353,0.654650846183795,0.36494979764363145,-0.000887806657102308,0.2693791983998878,0.1,0.25,0.08409817996023622,25,0,6,False,0.6483149437880293,-0.009772877297483998
60,279,target_only_direct_regression,full_scaffold_separated_evaluation,353,0.6731348854844718,0.3103330524322414,-0.0582057781328269,0.3563773136204155,,,,25,0,6,False,0.6483149437880293,-0.03828377231507631
60,280,scalar_optical_residual,dynamic_hard_ood_40pct,200,0.7407202736623402,0.314712051379558,-0.061197946473990905,0.19368591558730655,0.1,0.0,0.0,22,0,15,False,0.7407202736623402,0.0
60,280,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,200,0.7407202736623402,0.314712051379558,-0.061197946473990905,0.19368591558730655,0.1,0.0,0.0,22,0,15,False,0.7407202736623402,0.0
60,280,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,200,0.7407202736623402,0.314712051379558,-0.061197946473990905,0.19368591558730655,0.1,0.0,0.0,22,0,15,False,0.7407202736623402,0.0
60,280,state_blind_pretrained_residual,dynamic_hard_ood_40pct,200,0.7407202736623402,0.314712051379558,-0.061197946473990905,0.19368591558730655,0.1,0.0,0.0,22,0,15,False,0.7407202736623402,0.0
60,280,target_only_direct_regression,dynamic_hard_ood_40pct,200,0.7508906214395522,0.30926419600541083,-0.09053924220694598,0.22555696882309828,,,,22,0,15,False,0.7407202736623402,-0.013730348876407597
60,280,scalar_optical_residual,full_scaffold_separated_evaluation,500,0.6395010899640335,0.29417999627381436,0.010722252566567225,0.39428770046965245,0.1,0.0,0.0,22,0,15,False,0.6395010899640335,0.0
60,280,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,500,0.6395010899640335,0.29417999627381436,0.010722252566567225,0.39428770046965245,0.1,0.0,0.0,22,0,15,False,0.6395010899640335,0.0
60,280,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,500,0.6395010899640335,0.29417999627381436,0.010722252566567225,0.39428770046965245,0.1,0.0,0.0,22,0,15,False,0.6395010899640335,0.0
60,280,state_blind_pretrained_residual,full_scaffold_separated_evaluation,500,0.6395010899640335,0.29417999627381436,0.010722252566567225,0.39428770046965245,0.1,0.0,0.0,22,0,15,False,0.6395010899640335,0.0
60,280,target_only_direct_regression,full_scaffold_separated_evaluation,500,0.647683605825399,0.29338777987620324,-0.014755633170500992,0.3640463588263462,,,,22,0,15,False,0.6395010899640335,-0.01279515545755461
60,281,scalar_optical_residual,dynamic_hard_ood_40pct,205,0.5929419575371805,0.25898418423821035,0.08214074376425218,0.29013575092412647,10.0,0.5,0.04632100010130656,30,0,34,False,0.5958279745290256,0.0048437084447509535
60,281,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,205,0.5958279745290256,0.2523986503999597,0.07318403564106568,0.3086757460257967,0.1,0.0,0.0,30,0,34,False,0.5958279745290256,0.0
60,281,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,205,0.5948300763555883,0.24799745626635847,0.07628591574326915,0.27594040464707803,100.0,0.1,0.01727109524705318,30,0,34,False,0.5958279745290256,0.0016748092001321513
60,281,state_blind_pretrained_residual,dynamic_hard_ood_40pct,205,0.5945443169452175,0.2533677541503046,0.07717321649921038,0.332980028294979,1000.0,0.25,0.009786905207849365,30,0,34,False,0.5958279745290256,0.002154409726771856
60,281,target_only_direct_regression,dynamic_hard_ood_40pct,205,0.5986615226538966,0.25874942580246557,0.06434785359296002,0.23287823806436347,,,,30,0,34,False,0.5958279745290256,-0.004755648015873726
60,281,scalar_optical_residual,full_scaffold_separated_evaluation,512,0.5886000202295527,0.31779339997265393,0.09758667109398445,0.39586574012733916,10.0,0.5,0.04632100010130656,30,0,34,False,0.5855235107036824,-0.005254288631677663
60,281,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,512,0.5855235107036824,0.3013591020679387,0.10699553121538063,0.4356400036463346,0.1,0.0,0.0,30,0,34,False,0.5855235107036824,0.0
60,281,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,512,0.5844281016487838,0.3003372366187016,0.11033370684942623,0.42312704605674767,100.0,0.1,0.01727109524705318,30,0,34,False,0.5855235107036824,0.0018708199327164751
60,281,state_blind_pretrained_residual,full_scaffold_separated_evaluation,512,0.5846999871426826,0.3035269704109901,0.10950573973487443,0.4410593492027128,1000.0,0.25,0.009786905207849365,30,0,34,False,0.5855235107036824,0.0014064739433094393
60,281,target_only_direct_regression,full_scaffold_separated_evaluation,512,0.5874117999576316,0.30064851442537843,0.1012264382381588,0.4259435658136948,,,,30,0,34,False,0.5855235107036824,-0.003224958894784415
60,282,scalar_optical_residual,dynamic_hard_ood_40pct,197,0.6191618532714525,0.2983433851907643,-0.08285668385366463,0.29438463072307275,10.0,1.0,0.0995754526994798,21,0,24,False,0.6084891154754533,-0.01753973493455158
60,282,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,197,0.6137336677688455,0.26952349985210106,-0.06395312585184354,0.23174312433445693,100.0,0.5,0.04239219873104343,21,0,24,False,0.6084891154754533,-0.008618974703096124
60,282,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,197,0.6128013763450422,0.2670849355278193,-0.06072318738368887,0.21328951929278986,1000.0,1.0,0.049942910098120796,21,0,24,False,0.6084891154754533,-0.007086833206900431
60,282,state_blind_pretrained_residual,dynamic_hard_ood_40pct,197,0.6779060990513914,0.3292806187409932,-0.29808066460844973,0.09474761829003014,0.1,0.5,0.10208434749393143,21,0,24,False,0.6084891154754533,-0.11408089612531203
60,282,target_only_direct_regression,dynamic_hard_ood_40pct,197,0.6204464017835956,0.24640670015167485,-0.08735445722263657,0.060772628105879946,,,,21,0,24,False,0.6084891154754533,-0.019650780932702918
60,282,scalar_optical_residual,full_scaffold_separated_evaluation,491,0.6498212910131588,0.3598727715236959,-0.0457681274032653,0.2539469409025181,10.0,1.0,0.0995754526994798,21,0,24,False,0.63485642411846,-0.02357204924795159
60,282,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,491,0.6477707014397168,0.3357807893832179,-0.03917844582077734,0.2781752955215767,100.0,0.5,0.04239219873104343,21,0,24,False,0.63485642411846,-0.020342044012847716
60,282,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,491,0.6490002814205578,0.3382188487071256,-0.0431272681677366,0.2649728164599419,1000.0,1.0,0.049942910098120796,21,0,24,False,0.63485642411846,-0.02227882835357215
60,282,state_blind_pretrained_residual,full_scaffold_separated_evaluation,491,0.6802804357850717,0.37397603730159723,-0.14610258113196073,0.20404845503821087,0.1,0.5,0.10208434749393143,21,0,24,False,0.63485642411846,-0.07155005437597317
60,282,target_only_direct_regression,full_scaffold_separated_evaluation,491,0.662280235761113,0.31161969556070346,-0.0862533217860022,0.20177882691610768,,,,21,0,24,False,0.63485642411846,-0.043196871923809735
60,283,scalar_optical_residual,dynamic_hard_ood_40pct,205,0.4417278572488488,0.28294824117630346,-0.21922109382155486,0.20307305917627466,1000.0,1.0,0.0595096486437638,24,0,33,False,0.4319049987608203,-0.022743099793267697
60,283,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,205,0.43196680931896375,0.24770013847360825,-0.16593314291652295,0.19923919730106018,1000.0,0.1,0.007825807577223953,24,0,33,False,0.4319049987608203,-0.00014311146738475402
60,283,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,205,0.43286663335767256,0.2479159702026465,-0.17079568034194104,0.1679497727742189,1000.0,0.25,0.0261439193700244,24,0,33,False,0.4319049987608203,-0.0022264956405026732
60,283,state_blind_pretrained_residual,dynamic_hard_ood_40pct,205,0.4613419925175139,0.29111489836761334,-0.32989962825128116,0.23081911714248837,1000.0,0.5,0.058392155729410276,24,0,33,False,0.4319049987608203,-0.06815617749540147
60,283,target_only_direct_regression,dynamic_hard_ood_40pct,205,0.4266707516909442,0.23897479537608748,-0.13751894013653976,0.18488723272067345,,,,24,0,33,False,0.4319049987608203,0.012118977749490435
60,283,scalar_optical_residual,full_scaffold_separated_evaluation,511,0.5317435844796063,0.354667420306908,0.07784795902763963,0.3722630635283529,1000.0,1.0,0.0595096486437638,24,0,33,False,0.5263967177195096,-0.010157484992043294
60,283,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,511,0.5277692116930086,0.31875292636283414,0.0915811930535535,0.3706190298618138,1000.0,0.1,0.007825807577223953,24,0,33,False,0.5263967177195096,-0.002607337635851991
60,283,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,511,0.5294658615235595,0.3214608455615327,0.08573111319744076,0.36543737522159975,1000.0,0.25,0.0261439193700244,24,0,33,False,0.5263967177195096,-0.005830476712214743
60,283,state_blind_pretrained_residual,full_scaffold_separated_evaluation,511,0.5453419182566822,0.35303689494776946,0.030080307324037214,0.36237738603480196,1000.0,0.5,0.058392155729410276,24,0,33,False,0.5263967177195096,-0.03599034701289225
60,283,target_only_direct_regression,full_scaffold_separated_evaluation,511,0.5436354856154588,0.31796991179180445,0.036140773508253066,0.3115820051927626,,,,24,0,33,False,0.5263967177195096,-0.03274862345386987
60,284,scalar_optical_residual,dynamic_hard_ood_40pct,152,0.7264388187286587,0.3935993402296165,-0.18423934808200615,0.25634190701592807,1.0,1.0,0.17257805936030243,21,0,11,False,0.6770684958325537,-0.07291776710921549
60,284,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,152,0.6705352739813966,0.30745757454603656,-0.008984880148734886,0.3324189442030362,1000.0,0.5,0.028388980963415487,21,0,11,False,0.6770684958325537,0.009649277571427365
60,284,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,152,0.8648956826886649,0.40762914526624544,-0.6786836420329532,0.3063330091740615,0.1,0.25,0.11799443007343892,21,0,11,False,0.6770684958325537,-0.277412385913999
60,284,state_blind_pretrained_residual,dynamic_hard_ood_40pct,152,0.6628302950028429,0.3329894953199002,0.014069958889551204,0.3198521411864244,1000.0,1.0,0.07867770835191716,21,0,11,False,0.6770684958325537,0.021029188209684614
60,284,target_only_direct_regression,dynamic_hard_ood_40pct,152,0.688494928913864,0.3217105328635739,-0.06375812836175543,0.06537551213437882,,,,21,0,11,False,0.6770684958325537,-0.01687633253007859
60,284,scalar_optical_residual,full_scaffold_separated_evaluation,378,0.6695888702819248,0.3883779236405594,-0.03885668237432793,0.341582535387893,1.0,1.0,0.17257805936030243,21,0,11,False,0.6388070347670574,-0.048186437906232726
60,284,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,378,0.6285053214854872,0.32061180242189613,0.08471340183806375,0.41673673247661064,1000.0,0.5,0.028388980963415487,21,0,11,False,0.6388070347670574,0.01612648690590374
60,284,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,378,0.7643293068458575,0.3906608821567086,-0.3536307431874135,0.33633648772494124,0.1,0.25,0.11799443007343892,21,0,11,False,0.6388070347670574,-0.1964948180706435
